Sample Date,Latitude,Longitude,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,nir,green,swir16,swir22,NDMI,MNDWI,pet
21-06-2014,-23.838611,31.640833,121.626,385,20,11092,9474,10054,8845,0.04908729783,-0.02970094224,141.5
23-06-2014,-25.99136,27.84208,108.784,442,52,,,,,,,160.1
23-06-2014,-26.73806,27.59194,121.062,636,72,,,,,,,164.40001
23-06-2014,-26.45,28.085833,118.492,671,186,14280.5,10006,17048,14494.5,-0.08833809471,-0.2602942264,159.7
23-06-2014,-29.160278,26.573333,177.884,572,88,11866,9711,13550.5,11940.5,-0.06627584443,-0.1650581433,192.5
23-06-2014,-29.042222,24.6,178,907,20,9443.5,8933,9250,8750.5,0.01035119159,-0.0174338668,219.1
23-06-2014,-29.033333,23.983333,173,1099,20,14042.5,9796.5,14182,12255.5,-0.004942514482,-0.1828930083,217.3
24-06-2014,-27.01011111,26.69808333,148.259,695,26,11057,9244.5,11425.5,10489.5,-0.01639052596,-0.1055152395,180
24-06-2014,-29.140556,31.391944,82.921,240.4,20,13655.5,9245.5,11771.5,10316,0.07409446651,-0.1201884189,143.3
24-06-2014,-34.065833,20.404167,39.002,409,20,12482,8185,9506,8089,0.1353465527,-0.07467073653,178
24-06-2014,-31.860278,18.6875,13.428,120.7,20,13201,9355,12709,10827,0.01898880741,-0.1520123278,222.90001
24-06-2014,-24.282222,28.090278,17.027,82.4,20,12937,9168,14521.5,11552.5,-0.05770526431,-0.2259861964,157.3
24-06-2014,-26.03611,30.99778,103.44,224.3,20,12532,9605,13203.5,10897,-0.02609236269,-0.1577701296,148.1
24-06-2014,-25.362222,31.956667,160.952,416,20,15082.5,10042.5,16161.5,13551,-0.03453463065,-0.2335139673,130.7
24-06-2014,-25.14944444,31.94055556,54.408,151.7,20,15370.5,10577.5,17358,14448.5,-0.06072688941,-0.2427198368,130.1
24-06-2014,-27.169444,29.233889,185.526,425,20,14668,10705,17921,14557,-0.09981895732,-0.25207853,152.1
24-06-2014,-26.648056,27.089444,261.866,709,20,14760,10554,17816.5,13993.5,-0.09382530352,-0.2559877337,168.6
24-06-2014,-26.970278,27.211111,121.967,608,76,8463,8600,7935,7749,0.03219904866,0.04021771999,170.40001
24-06-2014,-26.880278,26.965,252.847,819,175,,,,,,,172.40001
24-06-2014,-26.98472222,26.63227778,243.59,621,148,15090.5,10690,17444.5,14210,-0.07235285078,-0.2400789067,178.2
24-06-2014,-28.141944,26.417778,226.25,452,20,13727.5,10375,16891,14426.5,-0.1033198883,-0.2389789481,191.90001
24-06-2014,-28.1175,26.719444,239.928,1290,59,12889,10353,15217,12369,-0.08282928912,-0.1902229175,186.2
24-06-2014,-28.116667,26.725278,155.753,503,20,13233,10169,15325.5,12705.5,-0.07327065497,-0.2022593108,186.2
24-06-2014,-29.028629,24.638389,154,611,42,13459,9550,12791,11131,0.02544761905,-0.145069603,218.2
24-06-2014,-28.69485,28.23487,173.851,378,20,12567,9135,13089.5,11157,-0.0203652096,-0.1779342617,157.3
24-06-2014,-29.615556,27.065278,164.748,433,20,,,,,,,180.8
24-06-2014,-33.501667,21.624167,95.783,494,20,12897,8986,11304.5,9378.5,0.06580170651,-0.1142652966,184
24-06-2014,-25.45963889,28.26430556,203.501,713,168,14555,9801,15100,12575,-0.01837801383,-0.2128026987,164.7
25-06-2014,-25.81048333,27.90955222,157.4,694,139,13209.5,9540.5,14398,12007,-0.04304989586,-0.2029158051,163.7
25-06-2014,-23.763056,27.908611,10,71.5,20,11984,8640,10890,9221,0.04782722742,-0.1152073733,157.7
25-06-2014,-23.23572222,27.717,13.116,87.6,20,10707.5,9485,10477,9703.5,0.01088059666,-0.0496944194,164.3
25-06-2014,-28.404444,30.013056,48.755,211.4,20,10343.5,8705,12893.5,12795,-0.1097387787,-0.1939255041,160.8
25-06-2014,-29.744167,29.905833,43.6,90.1,13,14213,9809.5,15338,12415.5,-0.03806977767,-0.2198429267,141.6
25-06-2014,-27.3,28.586944,166.447,387,20,16377,11063,17840.5,14144.5,-0.04277051216,-0.2344871728,158
25-06-2014,-27.802778,28.768333,142.487,352,20,11603.5,9274,13116,11098,-0.06118651267,-0.1715944618,153.90001
25-06-2014,-27.671111,27.236944,113.43,330.5,20,13009,10682.5,14400,12302,-0.05074975373,-0.148210904,177.90001
25-06-2014,-30.160091,27.40124,104.867,240.3,20,13656,10244,15650.5,12633.5,-0.06805657448,-0.2087895113,173.5
25-06-2014,-30.336111,27.359444,106.281,231.5,20,8348,9562.5,7887,7676,0.02839544195,0.09601994326,173.6
25-06-2014,-34.405833,19.600556,51.669,1206,20,13486.5,9007,10719,9320.5,0.1143335192,-0.08678900943,158.3
25-06-2014,-28.058889,30.373611,130.788,466,87,12635,9388,14200,11680.5,-0.05831935905,-0.2040020349,155.7
26-06-2014,-29.161667,23.696389,118.206,271.5,20,7480,10437.5,7650,7563.5,-0.01123595506,0.1541119558,221.2
26-06-2014,-30.830556,26.921389,146.977,324,20,11162,9850.5,11218,10273,-0.002502234138,-0.0649073261,177.6
26-06-2014,-22.91028,29.61111,26.423,99.5,20,14690.5,9441.5,12960.5,10721.5,0.06256554917,-0.1570841889,142.5
26-06-2014,-26.006389,29.253889,146.219,777,20,,,,,,,149.3
26-06-2014,-25.49037,30.6986,94.733,406,20,12817.5,9276,12653,10765,0.006458451935,-0.1539969903,138.8
26-06-2014,-27.5275,30.858056,38.835,110.4,20,14263,9551,16473,13497,-0.07190265487,-0.2659852444,145.8
26-06-2014,-27.4275,28.525833,153.576,103.3,31,17491.5,11556,20191,17140,-0.07163802826,-0.2719942042,157.90001
26-06-2014,-27.38972222,26.46388889,154.545,669,20,10198,9832,9233,9089.5,0.04966290978,0.03141883032,189.40001
26-06-2014,-27.398611,26.614722,242.466,661,127,13703,9827.5,13922,11517.5,-0.00792760181,-0.1724036296,187.7
26-06-2014,-27.573056,24.746389,122.552,561,20,13535,10027.5,15554.5,12903,-0.06942367521,-0.2160503479,211.90001
26-06-2014,-31.000833,26.353056,231.862,619,115,,,,,,,180
26-06-2014,-30.679722,26.7125,119.884,256.1,20,,,,,,,183.40001
26-06-2014,-33.897778,20.012778,25.851,441,20,12850,8469,10217,8453,0.1141457493,-0.09354597025,193.5
27-06-2014,-28.7115,24.07288889,126.995,531,20,9550.5,8432.5,9403,8900,0.007782203815,-0.05441394971,216.3
27-06-2014,-23.23572222,27.717,10.46,82.6,20,10707.5,9485,10477,9703.5,0.01088059666,-0.0496944194,164.3
27-06-2014,-24.058889,31.237222,179.785,553.5,20,14012,9360,13166,10932,0.03112811833,-0.1689603125,137.5
27-06-2014,-27.902778,24.615556,155.093,880,20,15777,10998,18195,15449.5,-0.0711762628,-0.2465317028,210.3
27-06-2014,-29.658056,25.973333,205.808,307.5,20,12812,10754,13579,11341.5,-0.02906293812,-0.1160974808,194.1
27-06-2014,-30.534167,24.961944,260.51,639,20,,,,,,,210.7
30-06-2014,-26.45,28.085833,112.698,767,193,14209,10399,17396,14526,-0.1008384749,-0.2517359237,159.7
30-06-2014,-27.671111,27.236944,117.146,333.9,74,12731,10403,13740.5,12166,-0.03813535312,-0.1382359641,177.90001
30-06-2014,-25.57877778,29.12747222,24.811,322.9,20,12790,10220,14945,12618,-0.07769965747,-0.1877607789,160.6
01-07-2014,-25.127778,27.628889,176.864,594,189,14776,10193,17453.5,15017,-0.08307606385,-0.262619138,173.40001
01-07-2014,-25.20639,27.558,160.321,728,20,13362.5,10052,13178,11441.5,0.006951639946,-0.1345673698,174
01-07-2014,-24.69514,27.40906,172.52,746,25,13104,10109,12064.5,10534.5,0.04130162703,-0.08819085846,178.1
01-07-2014,-26.861111,28.884722,195.226,693,20,13969.5,10395,15086,12788,-0.03842645971,-0.1840979553,156.1
01-07-2014,-26.98472222,26.63227778,257.406,782,148,15253,10713.5,17654.5,14396,-0.07297728481,-0.244677101,178.2
01-07-2014,-28.1175,26.719444,203.017,1255,59,13418.5,10094.5,14952.5,12274.5,-0.05406929611,-0.1939553639,186.2
01-07-2014,-27.671111,27.236944,129,341,74,12731,10403,13740.5,12166,-0.03813535312,-0.1382359641,177.90001
01-07-2014,-34.031944,22.053333,23.778,413,20,9139,7717,8106,7780,0.0599014207,-0.02458446565,153.90001
01-07-2014,-34.039722,22.133333,27.425,379,20,19163.5,9078.5,13429,10464.5,0.1759453862,-0.1932911252,152.40001
01-07-2014,-28.068333,31.55,77.136,232.3,20,6190.5,4622,6073.5,5390.5,0.009540117417,-0.1357112804,154.90001
01-07-2014,-27.495556,26.074722,217.28,635,20,14266,10469,17841.5,14395,-0.1113602741,-0.2604157468,192
02-07-2014,-29.161667,23.696389,111.189,295.2,20,7458.5,10041.5,7568,7561,-0.007287126077,0.1404639541,221.2
02-07-2014,-27.01011111,26.69808333,140.647,657,20,10668.5,9226.5,10876.5,9871,-0.009654212114,-0.0820773019,180
02-07-2014,-29.641944,30.6875,68.557,331.7,20,11230,9240,11286,10281,-0.00248712027,-0.09967845659,140.5
02-07-2014,-24.39619444,27.08983333,194.262,790,20,12653,9289.5,11751.5,10354,0.03693990862,-0.1170096478,175.2
02-07-2014,-27.00222,28.76528,162.061,408,20,,,,,,,156.7
02-07-2014,-27.02314,28.59389,169.634,456,20,4231,4760,4019,3927,0.0256969697,0.08440596879,158.2
02-07-2014,-26.648056,27.089444,256.528,708,20,14724.5,10249.5,17362,13892.5,-0.08219967899,-0.2575919454,168.6
02-07-2014,-26.880278,26.965,261.348,797,175,14502,10336.5,17255,14284,-0.08668954876,-0.2507475128,172.40001
02-07-2014,-27.273889,28.49,56.077,117,20,,,,,,,158.8
02-07-2014,-27.4275,28.525833,35.465,100.4,23,12941,10285,15421,14062.5,-0.08744094211,-0.1997977126,157.90001
02-07-2014,-27.3,28.586944,164.284,403,20,15577,11335,17487.5,14145,-0.0577810038,-0.2134617053,158
27-08-2014,-28.44555556,32.325,286.287,875,20,14014,9563.5,13693.5,12086,0.01156726518,-0.1775809434,157.2
03-07-2014,-27.671111,27.236944,119.605,343,36,,,,,,,177.90001
03-07-2014,-34.005833,22.351111,31.929,930,20,17623.5,8745,11901.5,9567,0.1938018628,-0.1528830552,146
03-07-2014,-28.308889,31.9025,127.719,385,20,13296,9774,13654,11230,-0.013283859,-0.1656137955,150.3
07-07-2014,-25.99136,27.84208,118.797,420,33,13512,9957,16019,13217.5,-0.08489384037,-0.2333692639,160.1
07-07-2014,-28.735556,29.820556,63.6,138.2,20,11580,9091,11529.5,10433.5,0.002185248491,-0.1182561044,159.40001
07-07-2014,-26.73806,27.59194,120.172,677,181,9804,9343.5,8518,8248,0.07018884401,0.04621672312,164.40001
07-07-2014,-26.45,28.085833,131.644,723,193,14209,10399,17396,14526,-0.1008384749,-0.2517359237,159.7
07-07-2014,-26.98472222,26.63227778,245,727,148,15006,10785.5,18385.5,14999,-0.1012083914,-0.2605327209,178.2
07-07-2014,-28.1175,26.719444,194.812,1269,59,,,,,,,186.2
07-07-2014,-28.116667,26.725278,232.227,1264,20,13327.5,10183.5,14876.5,12492.5,-0.05492128776,-0.1872705507,186.2
08-07-2014,-27.169444,29.233889,185.837,422,20,15306.5,10591,17879.5,14420,-0.07753269451,-0.2560018265,152.1
08-07-2014,-26.861111,28.884722,201.692,739,20,16713.5,11257.5,18459,15016,-0.04962683915,-0.2423401141,156.1
08-07-2014,-31.436944,20.474722,112.443,260.4,20,13627.5,10320,13867.5,12991.5,-0.008728859793,-0.1466666667,236.8
08-07-2014,-31.394444,20.947222,129.068,455,20,13962,10041.5,15071.5,12912.5,-0.03821447638,-0.2002946681,240.3
08-07-2014,-34.092222,21.295278,45.944,775,20,17628.5,9803,16232.5,12598,0.04122737072,-0.2469512781,168.8
08-07-2014,-25.45963889,28.26430556,246.027,744,168,14832.5,9973,15614.5,12955,-0.02568397543,-0.2204787494,164.7
09-07-2014,-29.161667,23.696389,128.607,280.6,20,8912.5,11174.5,9229.5,9043.5,-0.01747326645,0.09532444619,236
09-07-2014,-25.81048333,27.90955222,164.304,669,139,,,,,,,171
09-07-2014,-25.362222,31.956667,190.082,461,20,14461,10052,16301,13751,-0.0598140563,-0.2371267028,143.40001
09-07-2014,-26.905,32.324722,125.875,411,20,15749,8728.5,11247.5,9037,0.1667438372,-0.1261013216,161.2
09-07-2014,-27.602222,29.942778,76.132,188,20,14328,10207,16509,13160,-0.07072672439,-0.2358886061,162.3
09-07-2014,-26.98472222,26.63227778,252.084,920,148,15006,10785.5,18385.5,14999,-0.1012083914,-0.2605327209,184.7
09-07-2014,-27.935,26.126667,244.861,1179,103,13359,10471.5,16815.5,14036.5,-0.1145503654,-0.2324916627,197
09-07-2014,-28.141944,26.417778,244.377,1170,20,13693.5,10477,16921.5,14471,-0.1054385105,-0.2352136066,196
09-07-2014,-29.033333,23.983333,174.359,1242,20,13505.5,9755,13792.5,12019,-0.01051359074,-0.1714619386,229.8
09-07-2014,-30.568333,29.422778,92.5,222,20,10839,8675.5,11401.5,10829.5,-0.02529169758,-0.1357772576,153.40001
09-07-2014,-30.570833,29.150556,100.628,212.5,20,14084.5,10153.5,15493.5,12738.5,-0.04763675705,-0.2082114867,154.1
09-07-2014,-31.104278,29.399722,112,247,20,11873.5,8986,11396,9870.5,0.02052042373,-0.1182415857,154.5
09-07-2014,-27.4,26.624722,255.064,701,132,11492,9312,13520.5,11777,-0.08109945027,-0.1843205956,193.1
10-07-2014,-27.01011111,26.69808333,127.654,650,38,10802,9103.5,11204,10366,-0.01826774516,-0.1034346916,185.5
10-07-2014,-25.436111,31.982222,169.802,535,20,13013.5,10092,13412.5,12129.5,-0.01509876637,-0.1412708205,145
10-07-2014,-27.363611,31.783333,286.56,612,20,15191.5,8968.5,12389.5,9839,0.1015916754,-0.1601741736,156.90001
10-07-2014,-26.648056,27.089444,357.533,743,52,13995.5,10304.5,17661,14098.5,-0.1157898062,-0.2630562658,174.8
10-07-2014,-26.970278,27.211111,129.91,644,114,3992,4102.5,3805.5,3708.5,0.02391792241,0.0375569044,176.1
10-07-2014,-26.880278,26.965,308.498,810,175,14095.5,10399.5,17391.5,14527,-0.1046781211,-0.2515922421,177.5
10-07-2014,-31.031389,28.883333,77.2,178,20,10623.5,9958.5,11033,9805,-0.01890887262,-0.05118738537,154.40001
10-07-2014,-30.86013889,29.07125,135.5,263,20,12253.5,10025,12890.5,11434.5,-0.02533407572,-0.125046366,158
10-07-2014,-30.77586667,29.03221667,83.2,178,20,14904.5,9956,16492.5,13161,-0.05057808071,-0.2471406696,158.7
11-07-2014,-31.396,29.2651,121.3,245,20,9350.5,9613.5,9651,8819,-0.01581454096,-0.001946585689,155.2
14-07-2014,-29.7775,29.470833,32.075,77.8,20,14316,10061.5,16182,13487.5,-0.06118433996,-0.2332196544,150.40001
14-07-2014,-29.744167,29.905833,45.77,95.8,20,14513.5,10246.5,16571.5,13866,-0.06620556539,-0.2358490566,157.2
14-07-2014,-26.45,28.085833,133.307,797,193,14416.5,10093.5,17256.5,14717.5,-0.08966627727,-0.2619012797,164.5
14-07-2014,-27.671111,27.236944,123.278,337.6,20,12657,10371,14071,12217.5,-0.05290332236,-0.1513787742,183.40001
14-07-2014,-29.160278,26.573333,193,571,173,12469,10120.5,14327,12748,-0.06933870727,-0.1720625831,200.8
14-07-2014,-33.818056,19.694722,23.991,259.1,20,12266,8395.5,10143.5,8976.5,0.09471429528,-0.09428771778,212.5
14-07-2014,-32.502778,19.535833,10,85.6,20,14641,10749,15581,13835,-0.03110316988,-0.1835169009,232.90001
14-07-2014,-25.57877778,29.12747222,27.2,349.6,20,13868,10088,16063,13276.5,-0.07333533794,-0.2284807464,166.40001
15-07-2014,-25.127778,27.628889,209.411,601,189,14844.5,10285,17785.5,15242.5,-0.09013178057,-0.267202223,184.3
15-07-2014,-24.39619444,27.08983333,183.552,824,20,12538.5,9210.5,12279,10623,0.01045633122,-0.1427906652,187.90001
15-07-2014,-24.69514,27.40906,185.916,761,20,12525,9845,11856,10298,0.02743939953,-0.09266854062,187
15-07-2014,-26.006389,29.253889,129.109,734,20,,,,,,,153.7
15-07-2014,-30.733889,29.828333,52.585,124.8,20,14696.5,9586,14787,12076,-0.003069513457,-0.2133918681,151
15-07-2014,-29.987778,29.851667,42.66,102,20,13734.5,9264,13206.5,11011.5,0.01959838165,-0.1754522596,152.90001
15-07-2014,-29.380556,30.2775,35.571,95.6,20,10231,8731,12125,11764.5,-0.08471998569,-0.1627349444,149.7
15-07-2014,-26.861111,28.884722,186.687,728,20,16284,11223.5,18986,15496,-0.07660901616,-0.2569555934,158.3
15-07-2014,-26.98472222,26.63227778,165.438,853,148,15658.5,11030.5,18646.5,15454,-0.08710100568,-0.2566297132,184.7
15-07-2014,-28.768056,20.720556,164.142,544,20,,,,,,,254.1
15-07-2014,-34.075556,20.145556,47.954,713,20,16584,9633.5,14674.5,11604.5,0.06108738423,-0.2073802863,199.2
15-07-2014,-31.5653,18.3306,15.488,205.6,20,14720,9345.5,14259,12133,0.01590807136,-0.2081594611,219.2
15-07-2014,-32.94583,18.33667,53.825,1173,20,16805.5,8580.5,10749,8729,0.2198007585,-0.1121860369,204.3
15-07-2014,-27.495556,26.074722,232.256,659,20,14359,10538,18388,14858.5,-0.1230341711,-0.2713821475,199.90001
16-07-2014,-29.161667,23.696389,119.913,268.2,20,7781.5,11004,7759,7704,0.001447829864,0.1729467569,236
16-07-2014,-27.01011111,26.69808333,119.218,649,40,10693.5,9135.5,11179,10165,-0.02219682249,-0.1005931724,185.5
16-07-2014,-25.20639,27.558,179.19,754,35,13687,10363,13471,11318,0.007953457545,-0.1304019468,182.8
16-07-2014,-26.03611,30.99778,103.285,224.2,20,13062,9459.5,13335.5,11157.5,-0.01036082962,-0.1700372889,157.1
16-07-2014,-30.398056,30.601944,67.699,336,20,15517,9141,13032,10470.5,0.08704332901,-0.1754836964,157.7
16-07-2014,-26.648056,27.089444,258.108,705,20,14763,10297,17652,14173.5,-0.08912540491,-0.2631578947,174.8
16-07-2014,-26.970278,27.211111,135.146,677,166,8052,8277,7706.5,7605.5,0.02192467557,0.03569305847,176.1
16-07-2014,-26.880278,26.965,255.947,786,163,14636,10428,17639,14665.5,-0.09304415182,-0.2569209392,177.5
16-07-2014,-27.044444,27.005,143.58,609,86,16846.5,11206.5,19648,15207.5,-0.07676499199,-0.2735905622,179.90001
16-07-2014,-33.13083,18.86278,31.73,395,20,13905.5,9536,9731,8871,0.1766124426,-0.01012093216,209.40001
17-07-2014,-28.1175,26.719444,205.826,1289,20,13316,10294.5,15103.5,12576,-0.06289695456,-0.1893456178,191.5
17-07-2014,-28.116667,26.725278,212,1258,20,13976.5,10131,16121.5,13322.5,-0.07126719383,-0.2281877916,191.5
17-07-2014,-28.376944,24.303056,206.415,1446,20,13090.5,10695.5,15043,12913,-0.06940124762,-0.1689103872,225.6
18-07-2014,-24.95861111,29.39527778,120.993,584,20,,,,,,,174.2
18-07-2014,-29.744167,29.905833,46.1,92.4,5,13888.5,9923,15582.5,13206,-0.05748023481,-0.2218933171,157.2
18-07-2014,-27.902778,24.615556,206.983,881,21,13876,10899,15955,13777.5,-0.06969260166,-0.1882773516,223.7
18-07-2014,-29.803611,30.516111,96.103,309.5,20,12287,9416.5,13458,11998.5,-0.04548456011,-0.1766814575,151.7
21-07-2014,-29.140556,31.391944,109.516,310.1,40,13002,9457,11244,9975,0.07250680525,-0.08632433216,158.3
21-07-2014,-25.99136,27.84208,136.067,439,60,,,,,,,168
21-07-2014,-25.513889,31.224444,73.986,254.9,20,10800,8542,9687.5,8803.5,0.05430140329,-0.06283770811,149.3
21-07-2014,-29.160278,26.573333,199.185,552,173,13381.5,10475.5,15257.5,13580,-0.06550508048,-0.1858314227,200.8
21-07-2014,-29.042222,24.6,176,814,20,9973,9475,9128,8758,0.04423852154,0.01865290545,226.5
21-07-2014,-29.033333,23.983333,182,1343,20,,,,,,,229.8
22-07-2014,-25.398889,31.610556,145.846,423,20,13876,10309,15423,13503.5,-0.05280043687,-0.1987408674,147
22-07-2014,-28.801278,31.955389,77.305,320.7,20,15851,9893.5,13327,10558,0.08650353006,-0.1478650331,161.1
22-07-2014,-27.935,26.126667,226.876,1150,112,14088.5,10653.5,16929,14245,-0.09157733538,-0.2275174477,197
22-07-2014,-28.1175,26.719444,208.615,1231,20,13311.5,10293,15071,12562.5,-0.06199242491,-0.1883772276,191.5
22-07-2014,-28.116667,26.725278,206.99,1233,20,13987.5,10155,16136.5,13326,-0.07133846767,-0.227506989,191.5
22-07-2014,-29.028629,24.638389,149,643,42,14218.5,9611.5,13860.5,11594.5,0.0127497418,-0.181024199,225.2
22-07-2014,-28.69485,28.23487,49.519,128.5,20,12067,9289,12671.5,11186.5,-0.02443559634,-0.1540265477,163.3
22-07-2014,-29.615556,27.065278,67.278,181.3,20,14337,10530.5,14380.5,12576,-0.001514755811,-0.1545501987,188.8
22-07-2014,-28.883333,27.89,73.4,170,20,12640.5,9643.5,13249,11833,-0.02350373704,-0.1574969968,168.90001
22-07-2014,-25.45963889,28.26430556,189.314,726,168,14135,10178,15988,13090,-0.06151445739,-0.2220438737,172.3
23-07-2014,-25.81048333,27.90955222,151.447,672,139,12425,9731.5,14322,12202,-0.07092384193,-0.1908454071,171
23-07-2014,-24.282222,28.090278,14.569,82.7,20,12076.5,9259,13332.5,10998,-0.04943130387,-0.180311179,171.90001
23-07-2014,-28.747778,31.745833,66.444,264.7,20,14238,9787.5,14917,12907,-0.02328931573,-0.2076342367,161.6
23-07-2014,-28.404444,30.013056,63.147,236.4,20,11304.5,9273,14075.5,13588,-0.1091804571,-0.2056877315,165
23-07-2014,-30.160091,27.40124,119.026,243.8,20,14390,10340.5,15627,13182.5,-0.04120998101,-0.2035813998,182.6
23-07-2014,-30.336111,27.359444,109.007,235.4,20,8401,9648.5,7905,7785,0.03041825095,0.09932492096,183.3
23-07-2014,-33.501667,21.624167,108.212,584,20,12897,8986,11304.5,9378.5,0.06580170651,-0.1142652966,197.90001
23-07-2014,-28.058889,30.373611,107.92,426,132,12739,9220,13421,11407,-0.02607033639,-0.1855483415,159.1
24-07-2014,-22.935,28.004167,110.014,544.5,20,13091,9632,13369.5,11151,-0.01052512235,-0.1624894029,185.5
24-07-2014,-30.830556,26.921389,160.773,210.4,20,11016,9131.5,11341,9930,-0.0145368341,-0.1079252656,189.40001
24-07-2014,-24.99328,30.81444,55.674,116.6,20,11655,8790.5,12541.5,11406,-0.03663753022,-0.1758391149,135.40001
24-07-2014,-27.937778,31.209444,57.688,295.3,20,11998,8963.5,12490.5,10674.5,-0.0201114809,-0.1643982474,159.7
24-07-2014,-27.5275,30.858056,39.973,117.8,20,13795.5,9781.5,16202,13388.5,-0.08022335195,-0.2470991206,152.90001
24-07-2014,-31.000833,26.353056,263.166,697,133,10897,9615,11373,10116,-0.0213740458,-0.0837621498,194.1
24-07-2014,-30.679722,26.7125,131.696,264.6,20,10328.5,9855.5,10669,9748,-0.01621621622,-0.0396355575,194.3
24-07-2014,-30.534167,24.961944,328.532,793,26,12370,10013,14575,12903.5,-0.08183336426,-0.1855376606,220.90001
25-07-2014,-29.744167,29.905833,43.8,94.8,5,14691.5,10293.5,16894.5,13958.5,-0.06974609004,-0.2427909372,157.2
25-07-2014,-29.658056,25.973333,234.788,554,20,13131,10636,14120,11814.5,-0.03629224616,-0.1407335595,204
28-07-2014,-33.38056,19.30167,23.449,230.2,20,14114,9791.5,13575.5,11074.5,0.01944780512,-0.1619377755,206.90001
16-08-2011,-30.534167,24.961944,359.101,1007,10,10783,10278.5,11130.5,10121,-0.01585780455,-0.03979634733,217.8
29-07-2014,-27.01011111,26.69808333,137.986,712,57,16046,12994,19307.5,16732,-0.0922539494,-0.1954553194,185.5
08-09-2011,-30.534167,24.961944,359.101,1033,13,5111,5052,4928,4632.5,0.01822890726,0.0124248497,217.8
28-09-2011,-30.534167,24.961944,359.101,1028,24,,,,,,,217.8
07-10-2011,-30.534167,24.961944,359.101,1051,27,,,,,,,217.8
04-11-2011,-30.534167,24.961944,359.101,1116,10,,,,,,,217.8
02-12-2011,-30.534167,24.961944,359.101,1150,10,,,,,,,217.8
23-12-2011,-30.534167,24.961944,359.101,1151,10,13577,10085,14567.5,12622,-0.03519337704,-0.1818274009,217.8
03-02-2012,-30.534167,24.961944,333.304,1146,18,14459,10423,15501,13497.5,-0.03477970628,-0.1958802654,187.90001
02-03-2012,-30.534167,24.961944,333.304,1179,40,13652,10296,14906,13108.5,-0.043910638,-0.1829219903,187.90001
30-03-2012,-30.534167,24.961944,333.304,1105,10,5719.5,4783,5450.5,4908.5,0.02408236347,-0.0652269507,187.90001
25-05-2012,-30.534167,24.961944,333.304,848,22,12657,9735.5,13532,11680.5,-0.03341097407,-0.1631675083,187.90001
29-07-2014,-34.065833,20.404167,16.11,127.1,20,12280,8279,9527,8136,0.1262438666,-0.07008873413,197.5
29-07-2014,-22.91028,29.61111,26.679,92.1,20,14629.5,9714.5,13138.5,11031.5,0.05369490061,-0.1498271562,165.3
20-07-2012,-30.534167,24.961944,338.192,1066,16,11794,9750,14027,12617,-0.0864799969,-0.1798797157,234.6
14-09-2012,-30.534167,24.961944,338.192,1043,10,12678,10425,15038,13631,-0.0851493722,-0.1811648274,234.6
12-10-2012,-30.534167,24.961944,336.385,1081,10,12916,10455,15736.5,14223.5,-0.09843818166,-0.2016493901,234.6
09-11-2012,-30.534167,24.961944,336.385,1101,18,,,,,,,234.6
06-12-2012,-30.534167,24.961944,336.385,1072,13,14411,11111.5,16227,14142,-0.05927279849,-0.1871170693,234.6
29-07-2014,-25.127778,27.628889,180.103,633,189,14561.5,10450.5,17828.5,15403,-0.1008644643,-0.2609003147,184.3
08-02-2013,-30.534167,24.961944,336.385,1113,10,13788,10276,13797.5,11888.5,-0.0003443838248,-0.1462811806,201.6
29-07-2014,-25.20639,27.558,183.087,861,20,13294.5,10294,13180.5,11285,0.004305949008,-0.1229632154,182.8
29-07-2014,-24.69514,27.40906,200.079,943,32,12755.5,10087,12097.5,10750.5,0.02647567698,-0.09062633821,187
29-07-2014,-28.75,30.442778,116.163,308.5,20,12718.5,9787.5,12881,11655,-0.00634778023,-0.1364669034,168.6
29-07-2014,-26.880278,26.965,260.258,807,163,14036.5,10779,17630,14419.5,-0.1134795446,-0.2411559717,177.5
22-05-2014,-30.534167,24.961944,341.667,1101,20,12008.5,9423,13258.5,11537,-0.04947164285,-0.1691025726,210.7
29-07-2014,-26.98472222,26.63227778,182.564,899,148,16565,11632.5,20147.5,16667.5,-0.09758256725,-0.2679358087,184.7
29-07-2014,-28.141944,26.417778,202.742,488,20,13956,10660.5,17123,14731,-0.1019016056,-0.232602084,196
29-07-2014,-28.1175,26.719444,182.686,1217,20,13391.5,10581.5,15559.5,12581,-0.07488515077,-0.1904288283,191.5
29-07-2014,-29.651389,22.746389,183.84,588.3333333,20,13264.5,10100,15216,13360,-0.0685205667,-0.2020856375,239.8
16-10-2014,-30.534167,24.961944,346.54,1038,20,13389,10769.5,15365,14001,-0.06872087362,-0.1758403643,220.90001
06-11-2014,-30.534167,24.961944,346.54,1125,20,12922,10659.5,15705,14225,-0.09721591505,-0.1913747653,220.90001
04-12-2014,-30.534167,24.961944,346.54,1080,20,14412,11190,16545,14643.5,-0.06890202539,-0.1930773391,220.90001
08-01-2015,-30.534167,24.961944,346.54,1489,20,,,,,,,87.6
29-07-2014,-33.31388889,19.07472222,22.664,158.4,20,11386,8671.5,10081.5,8834.5,0.0607662746,-0.07518796992,216.6
29-07-2014,-28.338333,31.373611,140.203,395,20,9516.5,7813.5,10614.5,10014.5,-0.05454274502,-0.1519969611,157.40001
29-07-2014,-28.068333,31.55,78.901,255.1,20,13476,9538,14227.5,12244.5,-0.02712653636,-0.1973238518,164.40001
